Label,ugz_txt_Municipio__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativa__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_uf,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c
2507606,Juarez Távora,Juarez Tavora,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2511103,Pedra Lavrada,Pedra Lavrada,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505006,Cubati,Cubati,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515971,Sobrado,Sobrado,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2507408,Jericó,Jerico,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508208,Lagoa de Dentro,Lagoa De Dentro,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514909,São Mamede,Sao Mamede,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514206,São José da Lagoa Tapada,Sao Jose Da Lagoa Tapada,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504157,Casserengue,Casserengue,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515005,São Miguel de Taipu,Sao Miguel De Taipu,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502003,Belém do Brejo do Cruz,Belem Do Brejo Do Cruz,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510006,Nazarezinho,Nazarezinho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508505,Livramento,Livramento,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503555,Cacimbas,Cacimbas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2507804,Junco do Seridó,Junco Do Serido,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503605,Caiçara,Caicara,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502151,Boa Vista,Boa Vista,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2501203,Areial,Areial,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515807,Serra Redonda,Serra Redonda,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513604,Santana dos Garrotes,Santana Dos Garrotes,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505204,Cuitegi,Cuitegi,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504504,Condado,Condado,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2509156,Marizópolis,Marizopolis,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2509396,Matureia,Matureia,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504033,Capim,Capim,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513208,Santa Cruz,Santa Cruz,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2511608,Pilões,Piloes,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513158,Santa Cecília,Santa Cecilia,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505600,Diamante,Diamante,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502904,Brejo dos Santos,Brejo Dos Santos,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510402,Olho d'Água,Olho D'Agua,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514305,São José de Caiana,Sao Jose De Caiana,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505238,Cuité de Mamanguape,Cuite De Mamanguape,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512721,Pedro Régis,Pedro Regis,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502607,Igaracy,Igaracy,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515906,Serraria,Serraria,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2501708,Barra de São Miguel,Barra De Sao Miguel,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503803,Caldas Brandão,Caldas Brandao,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503902,Camalaú,Camalau,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514453,São José dos Ramos,Sao Jose Dos Ramos,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510204,Nova Olinda,Nova Olinda,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2506608,Ibiara,Ibiara,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513307,Santa Helena,Santa Helena,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508802,Malta,Malta,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2509503,Montadas,Montadas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503100,Cabaceiras,Cabaceiras,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2500205,Aguiar,Aguiar,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2500536,Alcantil,Alcantil,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2517209,Vieirópolis,Vieiropolis,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505352,Damião,Damiao,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502102,Boa Ventura,Boa Ventura,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502706,Borborema,Borborema,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505279,Curral de Cima,Curral De Cima,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513505,Santana de Mangueira,Santana De Mangueira,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515930,Sertãozinho,Sertaozinho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2501534,Baraúna,Barauna,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510303,Nova Palmeira,Nova Palmeira,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502300,Bom Sucesso,Bom Sucesso,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2511707,Pilõezinhos,Piloezinhos,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504207,Catingueira,Catingueira,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504355,Caturité,Caturite,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2509602,Monte Horebe,Monte Horebe,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504702,Congo,Congo,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514404,São José de Espinharas,Sao Jose De Espinharas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508109,Lagoa,Lagoa,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513927,São Bentinho,Sao Bentinho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513802,Santa Teresinha,Santa Teresinha,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512754,Riachão do Bacamarte,Riachao Do Bacamarte,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512762,Riachão do Poço,Riachao Do Poco,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2509339,Matinhas,Matinhas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514107,São João do Tigre,Sao Joao Do Tigre,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508554,Logradouro,Logradouro,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512077,Poço de José de Moura,Poco De Jose De Moura,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512200,Prata,Prata,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504074,Caraúbas,Caraubas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514008,São João do Cariri,Sao Joao Do Cariri,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514701,São José do Sabugi,Sao Jose Do Sabugi,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2501351,Assunção,Assuncao,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508703,Mãe d'Água,Mae D'Agua,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510501,Olivedos,Olivedos,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514552,São José de Princesa,Sao Jose De Princesa,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513000,Salgadinho,Salgadinho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512036,Poço Dantas,Poco Dantas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505501,Vista Serrana,Vista Serrana,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2511004,Pedra Branca,Pedra Branca,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503407,Cacimba de Areia,Cacimba De Areia,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512747,Riachão,Riachao,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514800,São José dos Cordeiros,Sao Jose Dos Cordeiros,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2516151,Sossêgo,Sossego,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513356,Santa Inês,Santa Ines,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514602,São José do Bonfim,Sao Jose Do Bonfim,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505808,Duas Estradas,Duas Estradas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505907,Emas,Emas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502052,Bernardino Batista,Bernardino Batista,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515203,São Sebastião do Umbuzeiro,Sao Sebastiao Do Umbuzeiro,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2506509,Gurjão,Gurjao,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513984,São Francisco,Sao Francisco,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2503753,Cajazeirinhas,Cajazeirinhas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515609,Serra da Raiz,Serra Da Raiz,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513968,São Domingos,Sao Domingos,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2516755,Tenório,Tenorio,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510600,Ouro Velho,Ouro Velho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2506202,Frei Martinho,Frei Martinho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2509370,Mato Grosso,Mato Grosso,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2515708,Serra Grande,Serra Grande,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2517100,Várzea,Varzea,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2508406,Lastro,Lastro,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504108,Carrapateira,Carrapateira,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513653,Joca Claudino,Joca Claudino,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513943,São Domingos do Cariri,Sao Domingos Do Cariri,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2500577,Algodão de Jandaíra,Algodao De Jandaira,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2502201,Bom Jesus,Bom Jesus,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2505303,Curral Velho,Curral Velho,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2513851,Santo André,Santo Andre,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510709,Passagem,Passagem,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2517407,Zabelê,Zabele,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2500734,Amparo,Amparo,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2501153,Areia de Baraúnas,Areia De Baraunas,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512606,Quixaba,Quixaba,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2512788,Riacho de Santo Antônio,Riacho De Santo Antonio,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2504850,Coxixola,Coxixola,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2514651,São José do Brejo do Cruz,Sao Jose Do Brejo Do Cruz,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2510659,Parari,Parari,PARAÍBA,PARAIBA,PB,ugz_NUC_Pernambuco_Emp,ugz_NUC_RN_PB_Dom,
2611606,Recife,Recife,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2607901,Jaboatão dos Guararapes,Jaboatao Dos Guararapes,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2609600,Olinda,Olinda,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2604106,Caruaru,Caruaru,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2611101,Petrolina,Petrolina,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2610707,Paulista,Paulista,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2602902,Cabo de Santo Agostinho,Cabo De Santo Agostinho,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2603454,Camaragibe,Camaragibe,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2606002,Garanhuns,Garanhuns,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2616407,Vitória de Santo Antão,Vitoria De Santo Antao,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2606804,Igarassu,Igarassu,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2613701,São Lourenço da Mata,Sao Lourenco Da Mata,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2612505,Santa Cruz do Capibaribe,Santa Cruz Do Capibaribe,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2600054,Abreu e Lima,Abreu E Lima,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2607208,Ipojuca,Ipojuca,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2613909,Serra Talhada,Serra Talhada,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2601102,Araripina,Araripina,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2606408,Gravatá,Gravata,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2604007,Carpina,Carpina,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2606200,Goiana,Goiana,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2601706,Belo Jardim,Belo Jardim,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2601201,Arcoverde,Arcoverde,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2609907,Ouricuri,Ouricuri,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2605202,Escada,Escada,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2610905,Pesqueira,Pesqueira,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2614501,Surubim,Surubim,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2610004,Palmares,Palmares,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2609402,Moreno,Moreno,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2612208,Salgueiro,Salgueiro,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2601904,Bezerros,Bezerros,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2613008,São Bento do Una,Sao Bento Do Una,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2602803,Buíque,Buique,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2610608,Paudalho,Paudalho,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2608909,Limoeiro,Limoeiro,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2615300,Timbaúba,Timbauba,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2602605,Brejo da Madre de Deus,Brejo Da Madre De Deus,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2602100,Bom Conselho,Bom Conselho,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2611804,Ribeirão,Ribeirao,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2614204,Sirinhaém,Sirinhaem,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2615409,Toritama,Toritama,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2600500,Águas Belas,Aguas Belas,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2604205,Catende,Catende,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2601409,Barreiros,Barreiros,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2612604,Santa Maria da Boa Vista,Santa Maria Da Boa Vista,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2608800,Lajedo,Lajedo,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2602209,Bom Jardim,Bom Jardim,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2600708,Aliança,Alianca,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2602001,Bodocó,Bodoco,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2602308,Bonito,Bonito,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2600104,Afogados da Ingazeira,Afogados Da Ingazeira,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2605103,Custódia,Custodia,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2613107,São Caetano,Sao Caetano,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2600401,Água Preta,Agua Preta,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2611002,Petrolândia,Petrolandia,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2607653,Itambé,Itambe,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2614105,Sertânia,Sertania,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
2603009,Cabrobó,Cabrobo,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_Juazeiro_BA_Dom,
2613602,São José do Egito,Sao Jose Do Egito,PERNAMBUCO,PERNAMBUCO,PE,ugz_NUC_Pernambuco_Emp,ugz_NUC_PE_Dom,
